Step,AgentID,Speed,VehicleType,Position
4216,868,7.2,Car,"(273461469, 273461466)"
4216,870,21.6,Car,"(273461469, 273461466)"
4216,871,25.2,Car,"(236160072, 236160006)"
4216,874,21.6,Car,"(236160006, 236306981)"
4216,875,18.0,Car,"(273461469, 273461466)"
4216,876,18.0,Car,"(236160006, 236306981)"
4216,877,25.2,Car,"(273461469, 273461466)"
4216,878,18.0,Bus,"(495649052, 495649040)"
4216,879,18.0,Motorcycle,"(495649040, 273461469)"
4216,880,18.0,Bus,"(281474610, 281474691)"
4217,868,10.8,Car,"(273461469, 273461466)"
4217,870,18.0,Car,"(273461469, 273461466)"
4217,871,25.2,Car,"(236160072, 236160006)"
4217,874,18.0,Car,"(236160006, 236306981)"
4217,875,21.6,Car,"(273461469, 273461466)"
4217,876,21.6,Car,"(236160006, 236306981)"
4217,877,25.2,Car,"(273461469, 273461466)"
4217,878,21.6,Bus,"(495649052, 495649040)"
4217,879,21.6,Motorcycle,"(495649040, 273461469)"
4217,880,21.6,Bus,"(281474610, 281474691)"
4217,881,0.0,Car,"(236160072, 236160006)"
4218,868,14.4,Car,"(273461469, 273461466)"
4218,870,14.4,Car,"(273461469, 273461466)"
4218,871,25.2,Car,"(236160072, 236160006)"
4218,874,14.4,Car,236306981
4218,875,18.0,Car,"(273461469, 273461466)"
4218,876,18.0,Car,"(236160006, 236306981)"
4218,877,25.2,Car,"(273461469, 273461466)"
4218,878,18.0,Bus,"(495649052, 495649040)"
4218,879,25.2,Motorcycle,"(495649040, 273461469)"
4218,880,25.2,Bus,"(281474610, 281474691)"
4218,881,3.6,Car,"(236160072, 236160006)"
4219,868,18.0,Car,"(273461469, 273461466)"
4219,870,10.8,Car,"(273461469, 273461466)"
4219,871,25.2,Car,"(236160072, 236160006)"
4219,874,10.8,Car,"(236306981, 281474610)"
4219,875,21.6,Car,"(273461469, 273461466)"
4219,876,14.4,Car,"(236160006, 236306981)"
4219,877,25.2,Car,"(273461469, 273461466)"
4219,878,14.4,Bus,"(495649052, 495649040)"
4219,879,25.2,Motorcycle,"(495649040, 273461469)"
4219,880,21.6,Bus,"(281474610, 281474691)"
4219,881,7.2,Car,"(236160072, 236160006)"
4220,868,21.6,Car,"(273461469, 273461466)"
4220,870,7.2,Car,"(273461469, 273461466)"
4220,871,21.6,Car,"(236160072, 236160006)"
4220,874,14.4,Car,"(236306981, 281474610)"
4220,875,25.2,Car,"(273461469, 273461466)"
4220,876,10.8,Car,236306981
4220,877,25.2,Car,"(273461469, 273461466)"
4220,878,10.8,Bus,495649040
4220,879,25.2,Motorcycle,"(495649040, 273461469)"
4220,880,18.0,Bus,"(281474610, 281474691)"
4220,881,10.8,Car,"(236160072, 236160006)"
4221,868,25.2,Car,"(273461469, 273461466)"
4221,871,18.0,Car,"(236160072, 236160006)"
4221,874,18.0,Car,"(236306981, 281474610)"
4221,875,21.6,Car,"(273461469, 273461466)"
4221,876,7.2,Car,"(236306981, 281474610)"
4221,877,21.6,Car,"(273461469, 273461466)"
4221,878,7.2,Bus,"(495649040, 273461469)"
4221,879,21.6,Motorcycle,"(495649040, 273461469)"
4221,880,14.4,Bus,"(281474610, 281474691)"
4221,881,14.4,Car,"(236160072, 236160006)"
4222,868,21.6,Car,"(273461469, 273461466)"
4222,871,14.4,Car,"(236160072, 236160006)"
4222,874,21.6,Car,"(236306981, 281474610)"
4222,875,25.2,Car,"(273461469, 273461466)"
4222,876,10.8,Car,"(236306981, 281474610)"
4222,877,25.2,Car,"(273461469, 273461466)"
4222,878,10.8,Bus,"(495649040, 273461469)"
4222,879,18.0,Motorcycle,"(495649040, 273461469)"
4222,880,10.8,Bus,"(281474610, 281474691)"
4222,881,18.0,Car,"(236160072, 236160006)"
4223,868,25.2,Car,"(273461469, 273461466)"
4223,871,10.8,Car,"(236160072, 236160006)"
4223,874,18.0,Car,"(236306981, 281474610)"
4223,875,21.6,Car,"(273461469, 273461466)"
4223,876,14.4,Car,"(236306981, 281474610)"
4223,877,21.6,Car,"(273461469, 273461466)"
4223,878,14.4,Bus,"(495649040, 273461469)"
4223,879,14.4,Motorcycle,"(495649040, 273461469)"
4223,880,7.2,Bus,"(281474610, 281474691)"
4223,881,21.6,Car,"(236160072, 236160006)"
4223,882,0.0,Car,"(273461469, 236160072)"
4224,868,21.6,Car,"(273461469, 273461466)"
4224,871,7.2,Car,"(236160072, 236160006)"
4224,874,14.4,Car,"(236306981, 281474610)"
4224,875,25.2,Car,"(273461469, 273461466)"
4224,876,18.0,Car,"(236306981, 281474610)"
4224,877,18.0,Car,"(273461469, 273461466)"
4224,878,18.0,Bus,"(495649040, 273461469)"
4224,879,18.0,Motorcycle,"(495649040, 273461469)"
4224,880,3.6,Bus,"(281474610, 281474691)"
4224,881,25.2,Car,"(236160072, 236160006)"
4224,882,3.6,Car,"(273461469, 236160072)"
4225,868,25.2,Car,"(273461469, 273461466)"
4225,874,10.8,Car,281474610
4225,875,21.6,Car,"(273461469, 273461466)"
4225,876,21.6,Car,"(236306981, 281474610)"
4225,877,14.4,Car,"(273461469, 273461466)"
4225,878,21.6,Bus,"(495649040, 273461469)"
4225,880,0.0,Bus,"(281474610, 281474691)"
4225,881,25.2,Car,"(236160072, 236160006)"
4225,882,7.2,Car,"(273461469, 236160072)"
4225,883,0.0,Car,"(236306981, 281474610)"
4226,868,21.6,Car,"(273461469, 273461466)"
4226,874,7.2,Car,"(281474610, 281474691)"
4226,875,18.0,Car,"(273461469, 273461466)"
4226,876,18.0,Car,"(236306981, 281474610)"
4226,877,10.8,Car,"(273461469, 273461466)"
4226,878,25.2,Bus,"(495649040, 273461469)"
4226,880,3.6,Bus,"(281474610, 281474691)"
4226,881,25.2,Car,"(236160072, 236160006)"
4226,882,3.6,Car,"(273461469, 236160072)"
4226,883,3.6,Car,"(236306981, 281474610)"
4227,868,18.0,Car,"(273461469, 273461466)"
4227,874,10.8,Car,"(281474610, 281474691)"
4227,875,14.4,Car,"(273461469, 273461466)"
4227,876,14.4,Car,281474610
4227,877,7.2,Car,"(273461469, 273461466)"
4227,878,25.2,Bus,"(495649040, 273461469)"
4227,880,0.0,Bus,"(281474610, 281474691)"
4227,881,25.2,Car,"(236160072, 236160006)"
4227,882,7.2,Car,236160072
4227,883,7.2,Car,"(236306981, 281474610)"
4228,868,21.6,Car,"(273461469, 273461466)"
4228,874,14.4,Car,"(281474610, 281474691)"
4228,875,10.8,Car,"(273461469, 273461466)"
4228,876,10.8,Car,"(281474610, 281474691)"
4228,877,3.6,Car,"(273461469, 273461466)"
4228,878,21.6,Bus,"(495649040, 273461469)"
4228,880,0.0,Bus,"(281474610, 281474691)"
4228,881,25.2,Car,"(236160072, 236160006)"
4228,882,3.6,Car,"(236160072, 236160006)"
4228,883,10.8,Car,"(236306981, 281474610)"
4228,884,0.0,Bus,"(3376781934, 281474691)"
4229,868,18.0,Car,"(273461469, 273461466)"
4229,874,18.0,Car,"(281474610, 281474691)"
4229,875,14.4,Car,"(273461469, 273461466)"
4229,876,14.4,Car,"(281474610, 281474691)"
4229,877,0.0,Car,"(273461469, 273461466)"
4229,878,25.2,Bus,"(495649040, 273461469)"
4229,880,3.6,Bus,281474691
4229,881,25.2,Car,"(236160072, 236160006)"
4229,882,7.2,Car,"(236160072, 236160006)"
4229,883,14.4,Car,"(236306981, 281474610)"
4229,884,3.6,Bus,"(3376781934, 281474691)"
4230,868,14.4,Car,"(273461469, 273461466)"
4230,874,21.6,Car,"(281474610, 281474691)"
4230,875,10.8,Car,"(273461469, 273461466)"
4230,876,18.0,Car,"(281474610, 281474691)"
4230,878,21.6,Bus,"(495649040, 273461469)"
4230,880,0.0,Bus,"(281474691, 3044475380)"
4230,881,25.2,Car,"(236160072, 236160006)"
4230,882,10.8,Car,"(236160072, 236160006)"
4230,883,18.0,Car,"(236306981, 281474610)"
4230,884,7.2,Bus,"(3376781934, 281474691)"
4231,868,18.0,Car,"(273461469, 273461466)"
4231,874,25.2,Car,"(281474610, 281474691)"
4231,875,7.2,Car,"(273461469, 273461466)"
4231,876,21.6,Car,"(281474610, 281474691)"
4231,878,18.0,Bus,"(495649040, 273461469)"
4231,880,3.6,Bus,"(281474691, 3044475380)"
4231,881,25.2,Car,"(236160072, 236160006)"
4231,882,14.4,Car,"(236160072, 236160006)"
4231,883,14.4,Car,"(236306981, 281474610)"
4231,884,10.8,Bus,"(3376781934, 281474691)"
4232,868,14.4,Car,"(273461469, 273461466)"
4232,874,25.2,Car,"(281474610, 281474691)"
4232,875,3.6,Car,"(273461469, 273461466)"
4232,876,25.2,Car,"(281474610, 281474691)"
4232,878,14.4,Bus,273461469
4232,880,7.2,Bus,"(281474691, 3044475380)"
4232,881,25.2,Car,"(236160072, 236160006)"
4232,882,18.0,Car,"(236160072, 236160006)"
4232,883,10.8,Car,"(236306981, 281474610)"
4232,884,7.2,Bus,"(3376781934, 281474691)"
4232,885,0.0,Car,"(495649052, 495649040)"
4233,868,10.8,Car,"(273461469, 273461466)"
4233,874,21.6,Car,"(281474610, 281474691)"
4233,875,0.0,Car,"(273461469, 273461466)"
4233,876,25.2,Car,"(281474610, 281474691)"
4233,878,10.8,Bus,"(273461469, 236160072)"
4233,880,10.8,Bus,"(281474691, 3044475380)"
4233,881,25.2,Car,"(236160072, 236160006)"
4233,882,21.6,Car,"(236160072, 236160006)"
4233,883,7.2,Car,"(236306981, 281474610)"
4233,884,10.8,Bus,281474691
4233,885,3.6,Car,"(495649052, 495649040)"
4233,886,0.0,Truck,"(236160006, 236306981)"
4234,868,7.2,Car,"(273461469, 273461466)"
4234,874,18.0,Car,"(281474610, 281474691)"
4234,876,21.6,Car,"(281474610, 281474691)"
4234,878,7.2,Bus,236160072
4234,880,14.4,Bus,"(281474691, 3044475380)"
4234,881,25.2,Car,"(236160072, 236160006)"
4234,882,25.2,Car,"(236160072, 236160006)"
4234,883,3.6,Car,"(236306981, 281474610)"
4234,884,7.2,Bus,"(281474691, 281474610)"
4234,885,7.2,Car,"(495649052, 495649040)"
4234,886,3.6,Truck,"(236160006, 236306981)"
4234,887,0.0,Motorcycle,273461469
4235,874,14.4,Car,"(281474610, 281474691)"
4235,876,18.0,Car,"(281474610, 281474691)"
4235,878,3.6,Bus,"(236160072, 236160006)"
4235,880,18.0,Bus,"(281474691, 3044475380)"
4235,881,25.2,Car,"(236160072, 236160006)"
4235,882,25.2,Car,"(236160072, 236160006)"
4235,883,7.2,Car,281474610
4235,884,10.8,Bus,"(281474691, 281474610)"
4235,885,10.8,Car,"(495649052, 495649040)"
4235,886,7.2,Truck,"(236160006, 236306981)"
4235,887,0.0,Motorcycle,"(273461469, 236160072)"
4236,874,10.8,Car,"(281474610, 281474691)"
4236,876,14.4,Car,"(281474610, 281474691)"
4236,878,7.2,Bus,"(236160072, 236160006)"
4236,880,21.6,Bus,"(281474691, 3044475380)"
4236,881,21.6,Car,"(236160072, 236160006)"
4236,882,25.2,Car,"(236160072, 236160006)"
4236,883,3.6,Car,"(281474610, 281474691)"
4236,884,14.4,Bus,"(281474691, 281474610)"
4236,885,14.4,Car,"(495649052, 495649040)"
4236,886,10.8,Truck,"(236160006, 236306981)"
4236,887,3.6,Motorcycle,"(273461469, 236160072)"
4237,874,7.2,Car,"(281474610, 281474691)"
4237,876,10.8,Car,"(281474610, 281474691)"
4237,878,10.8,Bus,"(236160072, 236160006)"
4237,880,25.2,Bus,"(281474691, 3044475380)"
4237,881,18.0,Car,"(236160072, 236160006)"
4237,882,25.2,Car,"(236160072, 236160006)"
4237,883,7.2,Car,"(281474610, 281474691)"
4237,884,18.0,Bus,"(281474691, 281474610)"
4237,885,18.0,Car,"(495649052, 495649040)"
4237,886,14.4,Truck,"(236160006, 236306981)"
4237,887,7.2,Motorcycle,"(273461469, 236160072)"
4238,874,3.6,Car,"(281474610, 281474691)"
4238,876,14.4,Car,"(281474610, 281474691)"
4238,878,14.4,Bus,"(236160072, 236160006)"
4238,880,25.2,Bus,"(281474691, 3044475380)"
4238,881,14.4,Car,"(236160072, 236160006)"
4238,882,25.2,Car,"(236160072, 236160006)"
4238,883,10.8,Car,"(281474610, 281474691)"
4238,884,21.6,Bus,"(281474691, 281474610)"
4238,885,21.6,Car,"(495649052, 495649040)"
4238,886,18.0,Truck,"(236160006, 236306981)"
4238,887,3.6,Motorcycle,"(273461469, 236160072)"
4239,874,7.2,Car,281474691
4239,876,10.8,Car,281474691
4239,878,18.0,Bus,"(236160072, 236160006)"
4239,880,25.2,Bus,"(281474691, 3044475380)"
4239,881,10.8,Car,"(236160072, 236160006)"
4239,882,25.2,Car,"(236160072, 236160006)"
4239,883,14.4,Car,"(281474610, 281474691)"
4239,884,25.2,Bus,"(281474691, 281474610)"
4239,885,18.0,Car,"(495649052, 495649040)"
4239,886,14.4,Truck,"(236160006, 236306981)"
4239,887,7.2,Motorcycle,236160072
4239,888,0.0,Bus,"(281474691, 281474610)"
4240,874,3.6,Car,"(281474691, 3044475380)"
4240,876,7.2,Car,"(281474691, 3376781934)"
4240,878,21.6,Bus,"(236160072, 236160006)"
4240,880,21.6,Bus,"(281474691, 3044475380)"
4240,881,7.2,Car,"(236160072, 236160006)"
4240,882,25.2,Car,"(236160072, 236160006)"
4240,883,18.0,Car,"(281474610, 281474691)"
4240,884,21.6,Bus,"(281474691, 281474610)"
4240,885,14.4,Car,495649040
4240,886,10.8,Truck,"(236160006, 236306981)"
4240,887,3.6,Motorcycle,"(236160072, 236160006)"
4240,888,3.6,Bus,"(281474691, 281474610)"
4240,889,0.0,Motorcycle,"(273461469, 236160072)"
4241,874,7.2,Car,"(281474691, 3044475380)"
4241,876,10.8,Car,"(281474691, 3376781934)"
4241,878,25.2,Bus,"(236160072, 236160006)"
4241,880,18.0,Bus,"(281474691, 3044475380)"
4241,881,3.6,Car,"(236160072, 236160006)"
4241,882,25.2,Car,"(236160072, 236160006)"
4241,883,21.6,Car,"(281474610, 281474691)"
4241,884,18.0,Bus,"(281474691, 281474610)"
4241,885,10.8,Car,"(495649040, 273461469)"
4241,886,7.2,Truck,"(236160006, 236306981)"
4241,887,7.2,Motorcycle,"(236160072, 236160006)"
4241,888,7.2,Bus,"(281474691, 281474610)"
4241,889,3.6,Motorcycle,"(273461469, 236160072)"
4242,874,10.8,Car,"(281474691, 3044475380)"
4242,876,14.4,Car,"(281474691, 3376781934)"
4242,878,25.2,Bus,"(236160072, 236160006)"
4242,880,14.4,Bus,"(281474691, 3044475380)"
4242,881,7.2,Car,236160006
4242,882,25.2,Car,"(236160072, 236160006)"
4242,883,25.2,Car,"(281474610, 281474691)"
4242,884,14.4,Bus,"(281474691, 281474610)"
4242,885,14.4,Car,"(495649040, 273461469)"
4242,886,3.6,Truck,"(236160006, 236306981)"
4242,887,10.8,Motorcycle,"(236160072, 236160006)"
4242,888,10.8,Bus,"(281474691, 281474610)"
4242,889,7.2,Motorcycle,"(273461469, 236160072)"
4243,874,14.4,Car,"(281474691, 3044475380)"
4243,876,10.8,Car,"(281474691, 3376781934)"
4243,878,25.2,Bus,"(236160072, 236160006)"
4243,880,10.8,Bus,"(281474691, 3044475380)"
4243,881,3.6,Car,"(236160006, 236306981)"
4243,882,25.2,Car,"(236160072, 236160006)"
4243,883,21.6,Car,"(281474610, 281474691)"
4243,884,18.0,Bus,"(281474691, 281474610)"
4243,885,18.0,Car,"(495649040, 273461469)"
4243,886,0.0,Truck,"(236160006, 236306981)"
4243,887,14.4,Motorcycle,"(236160072, 236160006)"
4243,888,14.4,Bus,"(281474691, 281474610)"
4243,889,3.6,Motorcycle,"(273461469, 236160072)"
4244,874,18.0,Car,"(281474691, 3044475380)"
4244,876,7.2,Car,"(281474691, 3376781934)"
4244,878,25.2,Bus,"(236160072, 236160006)"
4244,880,14.4,Bus,"(281474691, 3044475380)"
4244,881,7.2,Car,"(236160006, 236306981)"
4244,882,25.2,Car,"(236160072, 236160006)"
4244,883,25.2,Car,"(281474610, 281474691)"
4244,884,14.4,Bus,281474610
4244,885,21.6,Car,"(495649040, 273461469)"
4244,886,3.6,Truck,"(236160006, 236306981)"
4244,887,18.0,Motorcycle,"(236160072, 236160006)"
4244,888,18.0,Bus,"(281474691, 281474610)"
4244,889,7.2,Motorcycle,236160072
4245,874,21.6,Car,"(281474691, 3044475380)"
4245,878,25.2,Bus,"(236160072, 236160006)"
4245,881,10.8,Car,"(236160006, 236306981)"
4245,882,25.2,Car,"(236160072, 236160006)"
4245,883,21.6,Car,"(281474610, 281474691)"
4245,884,10.8,Bus,"(281474610, 236306981)"
4245,885,25.2,Car,"(495649040, 273461469)"
4245,886,0.0,Truck,"(236160006, 236306981)"
4245,887,21.6,Motorcycle,"(236160072, 236160006)"
4245,888,21.6,Bus,"(281474691, 281474610)"
4245,889,3.6,Motorcycle,"(236160072, 236160006)"
4246,874,25.2,Car,"(281474691, 3044475380)"
4246,878,25.2,Bus,"(236160072, 236160006)"
4246,881,14.4,Car,"(236160006, 236306981)"
4246,882,21.6,Car,"(236160072, 236160006)"
4246,884,14.4,Bus,"(281474610, 236306981)"
4246,885,25.2,Car,"(495649040, 273461469)"
4246,886,3.6,Truck,236306981
4246,887,25.2,Motorcycle,"(236160072, 236160006)"
4246,888,25.2,Bus,"(281474691, 281474610)"
4246,889,7.2,Motorcycle,"(236160072, 236160006)"
4246,890,0.0,Car,"(267538595, 236160072)"
4247,874,25.2,Car,"(281474691, 3044475380)"
4247,878,25.2,Bus,"(236160072, 236160006)"
4247,881,18.0,Car,"(236160006, 236306981)"
4247,882,18.0,Car,"(236160072, 236160006)"
4247,884,18.0,Bus,"(281474610, 236306981)"
4247,885,25.2,Car,"(495649040, 273461469)"
4247,886,0.0,Truck,"(236306981, 281474610)"
4247,887,25.2,Motorcycle,"(236160072, 236160006)"
4247,888,21.6,Bus,"(281474691, 281474610)"
4247,889,10.8,Motorcycle,"(236160072, 236160006)"
4247,890,3.6,Car,"(267538595, 236160072)"
4248,874,25.2,Car,"(281474691, 3044475380)"
4248,878,25.2,Bus,"(236160072, 236160006)"
4248,881,21.6,Car,"(236160006, 236306981)"
4248,882,14.4,Car,"(236160072, 236160006)"
4248,884,14.4,Bus,"(281474610, 236306981)"
4248,885,25.2,Car,"(495649040, 273461469)"
4248,886,3.6,Truck,"(236306981, 281474610)"
4248,887,25.2,Motorcycle,"(236160072, 236160006)"
4248,888,18.0,Bus,"(281474691, 281474610)"
4248,889,14.4,Motorcycle,"(236160072, 236160006)"
4248,890,7.2,Car,"(267538595, 236160072)"
4249,874,25.2,Car,"(281474691, 3044475380)"
4249,878,25.2,Bus,"(236160072, 236160006)"
4249,881,18.0,Car,"(236160006, 236306981)"
4249,882,10.8,Car,"(236160072, 236160006)"
4249,884,18.0,Bus,"(281474610, 236306981)"
4249,885,21.6,Car,"(495649040, 273461469)"
4249,886,7.2,Truck,"(236306981, 281474610)"
4249,887,25.2,Motorcycle,"(236160072, 236160006)"
4249,888,14.4,Bus,"(281474691, 281474610)"
4249,889,18.0,Motorcycle,"(236160072, 236160006)"
4249,890,10.8,Car,"(267538595, 236160072)"
4250,874,21.6,Car,"(281474691, 3044475380)"
4250,878,25.2,Bus,"(236160072, 236160006)"
4250,881,14.4,Car,236306981
4250,882,14.4,Car,236160006
4250,884,14.4,Bus,236306981
4250,885,18.0,Car,"(495649040, 273461469)"
4250,886,10.8,Truck,"(236306981, 281474610)"
4250,887,25.2,Motorcycle,"(236160072, 236160006)"
4250,888,10.8,Bus,"(281474691, 281474610)"
4250,889,21.6,Motorcycle,"(236160072, 236160006)"
4250,890,14.4,Car,"(267538595, 236160072)"
4251,874,18.0,Car,"(281474691, 3044475380)"
4251,878,25.2,Bus,"(236160072, 236160006)"
4251,881,10.8,Car,"(236306981, 281474610)"
4251,882,10.8,Car,"(236160006, 236306981)"
4251,884,10.8,Bus,"(236306981, 236160006)"
4251,885,14.4,Car,"(495649040, 273461469)"
4251,886,14.4,Truck,"(236306981, 281474610)"
4251,887,25.2,Motorcycle,"(236160072, 236160006)"
4251,888,7.2,Bus,"(281474691, 281474610)"
4251,889,25.2,Motorcycle,"(236160072, 236160006)"
4251,890,18.0,Car,"(267538595, 236160072)"
4252,874,14.4,Car,"(281474691, 3044475380)"
4252,878,21.6,Bus,"(236160072, 236160006)"
4252,881,14.4,Car,"(236306981, 281474610)"
4252,882,14.4,Car,"(236160006, 236306981)"
4252,884,14.4,Bus,"(236306981, 236160006)"
4252,885,10.8,Car,"(495649040, 273461469)"
4252,886,18.0,Truck,"(236306981, 281474610)"
4252,887,25.2,Motorcycle,"(236160072, 236160006)"
4252,888,3.6,Bus,"(281474691, 281474610)"
4252,889,25.2,Motorcycle,"(236160072, 236160006)"
4252,890,21.6,Car,"(267538595, 236160072)"
4253,874,10.8,Car,"(281474691, 3044475380)"
4253,878,18.0,Bus,"(236160072, 236160006)"
4253,881,18.0,Car,"(236306981, 281474610)"
4253,882,18.0,Car,"(236160006, 236306981)"
4253,884,18.0,Bus,"(236306981, 236160006)"
4253,885,7.2,Car,"(495649040, 273461469)"
4253,886,14.4,Truck,"(236306981, 281474610)"
4253,887,25.2,Motorcycle,"(236160072, 236160006)"
4253,888,0.0,Bus,"(281474691, 281474610)"
4253,889,25.2,Motorcycle,"(236160072, 236160006)"
4253,890,25.2,Car,"(267538595, 236160072)"
4254,874,7.2,Car,"(281474691, 3044475380)"
4254,878,21.6,Bus,"(236160072, 236160006)"
4254,881,21.6,Car,"(236306981, 281474610)"
4254,882,21.6,Car,"(236160006, 236306981)"
4254,884,21.6,Bus,"(236306981, 236160006)"
4254,885,3.6,Car,"(495649040, 273461469)"
4254,886,10.8,Truck,281474610
4254,887,25.2,Motorcycle,"(236160072, 236160006)"
4254,888,3.6,Bus,"(281474691, 281474610)"
4254,889,25.2,Motorcycle,"(236160072, 236160006)"
4254,890,25.2,Car,"(267538595, 236160072)"
4255,878,18.0,Bus,"(236160072, 236160006)"
4255,881,18.0,Car,"(236306981, 281474610)"
4255,882,18.0,Car,"(236160006, 236306981)"
4255,884,18.0,Bus,"(236306981, 236160006)"
4255,885,0.0,Car,"(495649040, 273461469)"
4255,886,7.2,Truck,"(281474610, 281474691)"
4255,887,25.2,Motorcycle,"(236160072, 236160006)"
4255,888,0.0,Bus,"(281474691, 281474610)"
4255,889,25.2,Motorcycle,"(236160072, 236160006)"
4255,890,25.2,Car,"(267538595, 236160072)"
4256,878,14.4,Bus,236160006
4256,881,14.4,Car,"(236306981, 281474610)"
4256,882,14.4,Car,"(236160006, 236306981)"
4256,884,14.4,Bus,"(236306981, 236160006)"
4256,885,0.0,Car,"(495649040, 273461469)"
4256,886,10.8,Truck,"(281474610, 281474691)"
4256,887,21.6,Motorcycle,"(236160072, 236160006)"
4256,888,0.0,Bus,"(281474691, 281474610)"
4256,889,25.2,Motorcycle,"(236160072, 236160006)"
4256,890,25.2,Car,"(267538595, 236160072)"
4257,878,10.8,Bus,"(236160006, 264345061)"
4257,881,10.8,Car,281474610
4257,882,10.8,Car,"(236160006, 236306981)"
4257,884,10.8,Bus,236160006
4257,885,0.0,Car,"(495649040, 273461469)"
4257,886,14.4,Truck,"(281474610, 281474691)"
4257,887,25.2,Motorcycle,"(236160072, 236160006)"
4257,888,0.0,Bus,"(281474691, 281474610)"
4257,889,25.2,Motorcycle,"(236160072, 236160006)"
4257,890,25.2,Car,"(267538595, 236160072)"
4258,878,7.2,Bus,"(236160006, 264345061)"
4258,881,7.2,Car,"(281474610, 281474691)"
4258,882,7.2,Car,"(236160006, 236306981)"
4258,884,7.2,Bus,"(236160006, 236160072)"
4258,885,3.6,Car,273461469
4258,886,18.0,Truck,"(281474610, 281474691)"
4258,887,21.6,Motorcycle,"(236160072, 236160006)"
4258,888,3.6,Bus,281474610
4258,889,25.2,Motorcycle,"(236160072, 236160006)"
4258,890,21.6,Car,"(267538595, 236160072)"
4259,878,3.6,Bus,"(236160006, 264345061)"
4259,881,10.8,Car,"(281474610, 281474691)"
4259,882,3.6,Car,"(236160006, 236306981)"
4259,884,10.8,Bus,"(236160006, 236160072)"
4259,885,0.0,Car,"(273461469, 236160072)"
4259,886,21.6,Truck,"(281474610, 281474691)"
4259,887,18.0,Motorcycle,"(236160072, 236160006)"
4259,888,0.0,Bus,"(281474610, 236306981)"
4259,889,25.2,Motorcycle,"(236160072, 236160006)"
4259,890,18.0,Car,"(267538595, 236160072)"
4260,878,0.0,Bus,"(236160006, 264345061)"
4260,881,14.4,Car,"(281474610, 281474691)"
4260,882,0.0,Car,"(236160006, 236306981)"
4260,884,14.4,Bus,"(236160006, 236160072)"
4260,885,3.6,Car,"(273461469, 236160072)"
4260,886,25.2,Truck,"(281474610, 281474691)"
4260,887,21.6,Motorcycle,"(236160072, 236160006)"
4260,888,3.6,Bus,"(281474610, 236306981)"
4260,889,21.6,Motorcycle,"(236160072, 236160006)"
4260,890,14.4,Car,"(267538595, 236160072)"
